id,product-name,console-name,price-in-pennies,include-string,condition-string,sku,notes,cost-basis-in-pennies,quantity,date-entered,folder
8244595,Wellspring Mask Ogerpon ex #152,Pokemon Prismatic Evolutions,2500,Ungraded,Normal wear,,,0,1,2025-02-26,
2771105,Crabominable V #76,Pokemon Fusion Strike,148,Ungraded,Normal wear,,,0,1,2025-02-26,
6495637,Arbok #176,Pokemon Temporal Forces,2259,Ungraded,Normal wear,,,0,1,2025-02-26,
1673324,Victini V #144,Pokemon Battle Styles,499,Ungraded,Normal wear,,,0,1,2025-02-26,
8321523,Dusknoir [Master Ball] #37,Pokemon Prismatic Evolutions,1267,Ungraded,Normal wear,,,0,1,2025-02-26,
2254024,Peony #220,Pokemon Chilling Reign,600,Ungraded,Normal wear,,,0,1,2025-02-26,
2253976,Shadow Rider Calyrex V #172,Pokemon Chilling Reign,2283,Ungraded,Normal wear,,,0,1,2025-02-26,
6775704,Tatsugiri #186,Pokemon Twilight Masquerade,2000,Ungraded,Normal wear,,,0,1,2025-02-26,
1341541,Alcremie V #64,Pokemon Shining Fates,357,Ungraded,Normal wear,,,0,1,2025-02-26,
5809588,Giovanni's Charisma #204,Pokemon Scarlet & Violet 151,2454,Ungraded,Normal wear,,,0,1,2025-02-26,
3188254,Kingler VMAX #29,Pokemon Brilliant Stars,237,Ungraded,Normal wear,,,0,1,2025-02-26,
7800180,Slaking ex #147,Pokemon Surging Sparks,135,Ungraded,Normal wear,,,0,1,2025-02-26,
8321662,Hawlucha [Poke Ball] #89,Pokemon Prismatic Evolutions,199,Ungraded,Normal wear,,,0,1,2025-02-26,
4277178,Regieleki VMAX #58,Pokemon Silver Tempest,175,Ungraded,Normal wear,,,0,1,2025-02-26,
1341548,Rose #71,Pokemon Shining Fates,200,Ungraded,Normal wear,,,0,1,2025-02-26,
886903,Ninetales V #177,Pokemon Rebel Clash,1410,Ungraded,Normal wear,,,0,1,2025-02-26,
887715,Aegislash V #177,Pokemon Vivid Voltage,333,Ungraded,Normal wear,,,0,1,2025-02-26,
8321527,Scream Tail [Master Ball] #42,Pokemon Prismatic Evolutions,906,Ungraded,Normal wear,,,0,1,2025-02-26,
887257,Centiskorch V #179,Pokemon Darkness Ablaze,249,Ungraded,Normal wear,,,0,1,2025-02-26,
2771307,Power Tablet #281,Pokemon Fusion Strike,235,Ungraded,Normal wear,,,0,1,2025-02-26,
2728518,Single Strike Energy #183,Pokemon Battle Styles,341,Ungraded,Normal wear,,,0,1,2025-02-26,
6495541,Iron Crown ex #81,Pokemon Temporal Forces,175,Ungraded,Normal wear,,,0,1,2025-02-26,
7800279,Lisia's Appeal #246,Pokemon Surging Sparks,5600,Ungraded,Normal wear,,,0,1,2025-02-26,
7418552,Dachsbun ex #67,Pokemon Stellar Crown,136,Ungraded,Normal wear,,,0,1,2025-02-26,
4080778,Kabu #TG26,Pokemon Lost Origin,225,Ungraded,Normal wear,,,0,1,2025-02-26,
3508419,Milo #TG27,Pokemon Astral Radiance,313,Ungraded,Normal wear,,,0,1,2025-02-26,
4636915,Charizard VSTAR #19,Pokemon Crown Zenith,550,Ungraded,Normal wear,,,0,1,2025-02-26,
887260,Crobat V #182,Pokemon Darkness Ablaze,245,Ungraded,Normal wear,,,0,1,2025-02-26,
4637116,Cynthia's Ambition #GG60,Pokemon Crown Zenith,1373,Ungraded,Normal wear,,,0,1,2025-02-26,
6277023,Toedscool #105,Pokemon Paldean Fates,334,Ungraded,Normal wear,,,0,1,2025-02-26,
4277096,Passimian #TG08,Pokemon Silver Tempest,169,Ungraded,Normal wear,,,0,1,2025-02-26,
1341660,Lapras V #SV110,Pokemon Shining Fates,300,Ungraded,Normal wear,,,0,1,2025-02-26,
2771298,Greedent VMAX #272,Pokemon Fusion Strike,684,Ungraded,Normal wear,,,0,1,2025-02-26,
7418640,Archaludon #155,Pokemon Stellar Crown,320,Ungraded,Normal wear,,,0,1,2025-02-26,
887270,Eternatus VMAX #192,Pokemon Darkness Ablaze,911,Ungraded,Normal wear,,,0,1,2025-02-26,
5809548,Ivysaur #167,Pokemon Scarlet & Violet 151,3279,Ungraded,Normal wear,,,0,1,2025-02-26,
4933809,Arcanine ex #32,Pokemon Scarlet & Violet,192,Ungraded,Normal wear,,,0,1,2025-02-26,
886926,Boss's Orders #200,Pokemon Rebel Clash,3016,Ungraded,Normal wear,,,0,1,2025-02-26,
5953074,Larry #235,Pokemon Paradox Rift,307,Ungraded,Normal wear,,,0,1,2025-02-26,
2253976,Shadow Rider Calyrex V #172,Pokemon Chilling Reign,2283,Ungraded,Normal wear,,,0,1,2025-02-26,
5287558,Iono #269,Pokemon Paldea Evolved,6000,Ungraded,Normal wear,,,0,1,2025-02-26,
1341623,Grapploct #SV073,Pokemon Shining Fates,260,Ungraded,Normal wear,,,0,1,2025-02-26,
2512842,Suicune V #31,Pokemon Evolving Skies,226,Ungraded,Normal wear,,,0,1,2025-02-26,
886786,Eiscue V #55,Pokemon Rebel Clash,190,Ungraded,Normal wear,,,0,1,2025-02-26,
4934024,Jacq #250,Pokemon Scarlet & Violet,504,Ungraded,Normal wear,,,0,1,2025-02-26,
8244592,Vaporeon ex #149,Pokemon Prismatic Evolutions,27730,Ungraded,Normal wear,,,0,1,2025-02-26,
6775694,Phione #175,Pokemon Twilight Masquerade,757,Ungraded,Normal wear,,,0,1,2025-02-26,
6495485,Iron Leaves ex #25,Pokemon Temporal Forces,152,Ungraded,Normal wear,,,0,1,2025-02-26,
2512913,Garbodor VMAX #101,Pokemon Evolving Skies,228,Ungraded,Normal wear,,,0,1,2025-02-26,
1673335,Tyranitar V #155,Pokemon Battle Styles,16808,Ungraded,Normal wear,,,0,1,2025-02-26,
8244469,Glaceon ex #26,Pokemon Prismatic Evolutions,565,Ungraded,Normal wear,,,0,1,2025-02-26,
5287547,Skeledirge ex #258,Pokemon Paldea Evolved,2333,Ungraded,Normal wear,,,0,1,2025-02-26,
4934001,Miraidon ex #227,Pokemon Scarlet & Violet,409,Ungraded,Normal wear,,,0,1,2025-02-26,
2253979,Sandaconda V #175,Pokemon Chilling Reign,235,Ungraded,Normal wear,,,0,1,2025-02-26,
4050052,Hisuian Goodra V #135,Pokemon Lost Origin,140,Ungraded,Normal wear,,,0,1,2025-02-26,
8321613,Vaporeon [Poke Ball] #22,Pokemon Prismatic Evolutions,661,Ungraded,Normal wear,,,0,1,2025-02-26,
2771277,Mew V #251,Pokemon Fusion Strike,6557,Ungraded,Normal wear,,,0,1,2025-02-26,
8321633,Hippopotas [Poke Ball] #52,Pokemon Prismatic Evolutions,205,Ungraded,Normal wear,,,0,1,2025-02-26,
2771185,Gengar V #156,Pokemon Fusion Strike,402,Ungraded,Normal wear,,,0,1,2025-02-26,
2512839,Gyarados V #28,Pokemon Evolving Skies,208,Ungraded,Normal wear,,,0,1,2025-02-26,
2512876,Espeon VMAX #65,Pokemon Evolving Skies,912,Ungraded,Normal wear,,,0,1,2025-02-26,
5809526,Zapdos ex #145,Pokemon Scarlet & Violet 151,250,Ungraded,Normal wear,,,0,1,2025-02-26,
6277084,Tinkatink #165,Pokemon Paldean Fates,405,Ungraded,Normal wear,,,0,1,2025-02-26,
887502,Gardevoir VMAX #76,Pokemon Champion's Path,1060,Ungraded,Normal wear,,,0,1,2025-02-26,
6775691,Torkoal #172,Pokemon Twilight Masquerade,496,Ungraded,Normal wear,,,0,1,2025-02-26,
6769544,Wellspring Mask Ogerpon ex #64,Pokemon Twilight Masquerade,151,Ungraded,Normal wear,,,0,1,2025-02-26,
6775733,Bloodmoon Ursaluna ex #216,Pokemon Twilight Masquerade,4011,Ungraded,Normal wear,,,0,1,2025-02-26,
1341662,Toxtricity V #SV112,Pokemon Shining Fates,282,Ungraded,Normal wear,,,0,1,2025-02-26,
4050110,Lady #193,Pokemon Lost Origin,400,Ungraded,Normal wear,,,0,1,2025-02-26,
6769647,Legacy Energy #167,Pokemon Twilight Masquerade,250,Ungraded,Normal wear,,,0,1,2025-02-26,
6277080,Dachsbun #161,Pokemon Paldean Fates,464,Ungraded,Normal wear,,,0,1,2025-02-26,
8321509,Litleo [Master Ball] #15,Pokemon Prismatic Evolutions,800,Ungraded,Normal wear,,,0,1,2025-02-26,
7418643,Lapras ex #158,Pokemon Stellar Crown,601,Ungraded,Normal wear,,,0,1,2025-02-26,
4636916,Radiant Charizard #20,Pokemon Crown Zenith,499,Ungraded,Normal wear,,,0,1,2025-02-26,
6495673,Iron Leaves ex #213,Pokemon Temporal Forces,950,Ungraded,Normal wear,,,0,1,2025-02-26,
1341601,Dedenne #SV051,Pokemon Shining Fates,220,Ungraded,Normal wear,,,0,1,2025-02-26,
7418595,Orthworm ex #110,Pokemon Stellar Crown,165,Ungraded,Normal wear,,,0,1,2025-02-26,
5287542,Grusha #253,Pokemon Paldea Evolved,453,Ungraded,Normal wear,,,0,1,2025-02-26,
4080767,Centiskorch VMAX #TG15,Pokemon Lost Origin,563,Ungraded,Normal wear,,,0,1,2025-02-26,
6277115,Pidgey #196,Pokemon Paldean Fates,861,Ungraded,Normal wear,,,0,1,2025-02-26,
7418646,Medicham ex #161,Pokemon Stellar Crown,250,Ungraded,Normal wear,,,0,1,2025-02-26,
6277120,Ditto #201,Pokemon Paldean Fates,1177,Ungraded,Normal wear,,,0,1,2025-02-26,
6775626,Wattrel #178,Pokemon Twilight Masquerade,398,Ungraded,Normal wear,,,0,1,2025-02-26,
3666975,Radiant Charizard #11,Pokemon Go,1045,Ungraded,Normal wear,,,0,1,2025-02-26,
8244610,Eevee ex #167,Pokemon Prismatic Evolutions,19666,Ungraded,Normal wear,,,0,1,2025-02-26,
2512859,Arctovish V #48,Pokemon Evolving Skies,187,Ungraded,Normal wear,,,0,1,2025-02-26,
2512912,Garbodor V #100,Pokemon Evolving Skies,160,Ungraded,Normal wear,,,0,1,2025-02-26,
5605738,Poppy #220,Pokemon Obsidian Flames,250,Ungraded,Normal wear,,,0,1,2025-02-26,
8321606,Flareon [Poke Ball] #13,Pokemon Prismatic Evolutions,438,Ungraded,Normal wear,,,0,1,2025-02-26,
1341614,Galarian Yamask #SV065,Pokemon Shining Fates,278,Ungraded,Normal wear,,,0,1,2025-02-26,
836392,Big Charm #206,Pokemon Rebel Clash,338,Ungraded,Normal wear,,,0,1,2025-02-26,
4050098,Gallade V #181,Pokemon Lost Origin,323,Ungraded,Normal wear,,,0,1,2025-02-26,
3666968,Radiant Venusaur #4,Pokemon Go,500,Ungraded,Normal wear,,,0,1,2025-02-26,
5287513,Orthworm #224,Pokemon Paldea Evolved,419,Ungraded,Normal wear,,,0,1,2025-02-26,
6277140,Pidgeot ex #221,Pokemon Paldean Fates,472,Ungraded,Normal wear,,,0,1,2025-02-26,
6277160,Chi-Yu ex #241,Pokemon Paldean Fates,688,Ungraded,Normal wear,,,0,1,2025-02-26,
7418648,Briar #163,Pokemon Stellar Crown,399,Ungraded,Normal wear,,,0,1,2025-02-26,
7800124,Palossand ex #91,Pokemon Surging Sparks,163,Ungraded,Normal wear,,,0,1,2025-02-26,
1341616,Galarian Runerigus #SV066,Pokemon Shining Fates,283,Ungraded,Normal wear,,,0,1,2025-02-26,
1673348,Single Strike Urshifu VMAX #168,Pokemon Battle Styles,3180,Ungraded,Normal wear,,,0,1,2025-02-26,
5809386,Charizard ex #6,Pokemon Scarlet & Violet 151,480,Ungraded,Normal wear,,,0,1,2025-02-26,
8321608,Pyroar [Poke Ball] #16,Pokemon Prismatic Evolutions,160,Ungraded,Normal wear,,,0,1,2025-02-26,
8244454,Hydrapple ex #11,Pokemon Prismatic Evolutions,199,Ungraded,Normal wear,,,0,1,2025-02-26,
1341573,Galarian Darumaka #SV023,Pokemon Shining Fates,244,Ungraded,Normal wear,,,0,1,2025-02-26,
5953080,Rika #241,Pokemon Paradox Rift,345,Ungraded,Normal wear,,,0,1,2025-02-26,
6495651,Iron Crown ex #191,Pokemon Temporal Forces,377,Ungraded,Normal wear,,,0,1,2025-02-26,
7800271,Pikachu ex #238,Pokemon Surging Sparks,38255,Ungraded,Normal wear,,,0,1,2025-02-26,
2512987,Arctovish V #176,Pokemon Evolving Skies,337,Ungraded,Normal wear,,,0,1,2025-02-26,
3489671,Machamp V #172,Pokemon Astral Radiance,14769,Ungraded,Normal wear,,,0,1,2025-02-26,
4513778,Single Strike Urshifu VMAX #TG19,Pokemon Brilliant Stars,692,Ungraded,Normal wear,,,0,1,2025-02-26,
5809560,Mr. Mime #179,Pokemon Scarlet & Violet 151,989,Ungraded,Normal wear,,,0,1,2025-02-26,
6277019,Abomasnow #101,Pokemon Paldean Fates,387,Ungraded,Normal wear,,,0,1,2025-02-26,
5287521,Wo-Chien ex #232,Pokemon Paldea Evolved,250,Ungraded,Normal wear,,,0,1,2025-02-26,
4637084,Duskull #GG28,Pokemon Crown Zenith,238,Ungraded,Normal wear,,,0,1,2025-02-26,
1341634,Morgrem #SV084,Pokemon Shining Fates,248,Ungraded,Normal wear,,,0,1,2025-02-26,
2512852,Glaceon VMAX #41,Pokemon Evolving Skies,500,Ungraded,Normal wear,,,0,1,2025-02-26,
887577,Orbeetle VMAX #21,Pokemon Vivid Voltage,191,Ungraded,Normal wear,,,0,1,2025-02-26,
887120,Centiskorch VMAX #34,Pokemon Darkness Ablaze,249,Ungraded,Normal wear,,,0,1,2025-02-26,
3489704,Irida #204,Pokemon Astral Radiance,1129,Ungraded,Normal wear,,,0,1,2025-02-26,
3216321,Urshifu V #TG20,Pokemon Brilliant Stars,462,Ungraded,Normal wear,,,0,1,2025-02-26,
5953050,Loudred #212,Pokemon Paradox Rift,1259,Ungraded,Normal wear,,,0,1,2025-02-26,
5287555,Dendra #266,Pokemon Paldea Evolved,965,Ungraded,Normal wear,,,0,1,2025-02-26,
8244597,Iron Hands ex #154,Pokemon Prismatic Evolutions,4841,Ungraded,Normal wear,,,0,1,2025-02-26,
7418621,Grand Tree #136,Pokemon Stellar Crown,173,Ungraded,Normal wear,,,0,1,2025-02-26,
6495657,Bianca's Devotion #197,Pokemon Temporal Forces,469,Ungraded,Normal wear,,,0,1,2025-02-26,
3667040,Dragonite V #76,Pokemon Go,845,Ungraded,Normal wear,,,0,1,2025-02-26,
7108735,Persian #78,Pokemon Shrouded Fable,6165,Ungraded,Normal wear,,,0,1,2025-02-26,
5953026,Snorunt #188,Pokemon Paradox Rift,909,Ungraded,Normal wear,,,0,1,2025-02-26,
5287559,Saguaro #270,Pokemon Paldea Evolved,811,Ungraded,Normal wear,,,0,1,2025-02-26,
2253902,Galarian Moltres V #97,Pokemon Chilling Reign,185,Ungraded,Normal wear,,,0,1,2025-02-26,
8321506,Applin [Master Ball] #9,Pokemon Prismatic Evolutions,609,Ungraded,Normal wear,,,0,1,2025-02-26,
836684,Salamence V #143,Pokemon Darkness Ablaze,199,Ungraded,Normal wear,,,0,1,2025-02-26,
5953024,Magby #186,Pokemon Paradox Rift,1441,Ungraded,Normal wear,,,0,1,2025-02-26,
4050103,Giratina V #186,Pokemon Lost Origin,54100,Ungraded,Normal wear,,,0,1,2025-02-26,
5953069,Aegislash ex #230,Pokemon Paradox Rift,299,Ungraded,Normal wear,,,0,1,2025-02-26,
6775724,Lana's Aid #207,Pokemon Twilight Masquerade,448,Ungraded,Normal wear,,,0,1,2025-02-26,
6769520,Hearthflame Mask Ogerpon ex #40,Pokemon Twilight Masquerade,170,Ungraded,Normal wear,,,0,1,2025-02-26,
1673243,Necrozma V #63,Pokemon Battle Styles,172,Ungraded,Normal wear,,,0,1,2025-02-26,
6495648,Gouging Fire ex #188,Pokemon Temporal Forces,350,Ungraded,Normal wear,,,0,1,2025-02-26,
7800266,Jasmine's Gaze #233,Pokemon Surging Sparks,522,Ungraded,Normal wear,,,0,1,2025-02-26,
4637111,Regigigas VSTAR #GG55,Pokemon Crown Zenith,1000,Ungraded,Normal wear,,,0,1,2025-02-26,
6276985,Iron Treads ex #66,Pokemon Paldean Fates,100,Ungraded,Normal wear,,,0,1,2025-02-26,
1341613,Galarian Sirfetch'd #SV064,Pokemon Shining Fates,198,Ungraded,Normal wear,,,0,1,2025-02-26,
2512885,Sylveon V #74,Pokemon Evolving Skies,277,Ungraded,Normal wear,,,0,1,2025-02-26,
5287516,Flamigo #227,Pokemon Paldea Evolved,659,Ungraded,Normal wear,,,0,1,2025-02-26,
4637118,Grant #GG62,Pokemon Crown Zenith,332,Ungraded,Normal wear,,,0,1,2025-02-26,
1341620,Silicobra #SV070,Pokemon Shining Fates,251,Ungraded,Normal wear,,,0,1,2025-02-26,
2254015,Avery #211,Pokemon Chilling Reign,686,Ungraded,Normal wear,,,0,1,2025-02-26,
1673355,Phoebe #175,Pokemon Battle Styles,899,Ungraded,Normal wear,,,0,1,2025-02-26,
5953055,Iron Jugulis #216,Pokemon Paradox Rift,798,Ungraded,Normal wear,,,0,1,2025-02-26,
1673203,Victini VMAX #22,Pokemon Battle Styles,273,Ungraded,Normal wear,,,0,1,2025-02-26,
2513007,Duraludon V #198,Pokemon Evolving Skies,1418,Ungraded,Normal wear,,,0,1,2025-02-26,
5952993,Maushold ex #155,Pokemon Paradox Rift,160,Ungraded,Normal wear,,,0,1,2025-02-26,
836944,Charizard VMAX #74,Pokemon Champion's Path,16950,Ungraded,Normal wear,,,0,1,2025-02-26,
5809587,Erika's Invitation #203,Pokemon Scarlet & Violet 151,1855,Ungraded,Normal wear,,,0,1,2025-02-26,
2513001,Dragonite V #192,Pokemon Evolving Skies,21800,Ungraded,Normal wear,,,0,1,2025-02-26,
8321615,Glaceon [Poke Ball] #25,Pokemon Prismatic Evolutions,600,Ungraded,Normal wear,,,0,1,2025-02-26,
3508398,Wyrdeer #TG06,Pokemon Astral Radiance,247,Ungraded,Normal wear,,,0,1,2025-02-26,
7418634,Crabominable #149,Pokemon Stellar Crown,398,Ungraded,Normal wear,,,0,1,2025-02-26,
2253905,Galarian Slowking VMAX #100,Pokemon Chilling Reign,210,Ungraded,Normal wear,,,0,1,2025-02-26,
6775730,Wellspring Mask Ogerpon ex #213,Pokemon Twilight Masquerade,1772,Ungraded,Normal wear,,,0,1,2025-02-26,
1673337,Stoutland V #157,Pokemon Battle Styles,330,Ungraded,Normal wear,,,0,1,2025-02-26,
4080773,Eternatus V #TG21,Pokemon Lost Origin,333,Ungraded,Normal wear,,,0,1,2025-02-26,
887505,Suspicious Food Tin #80,Pokemon Champion's Path,1802,Ungraded,Normal wear,,,0,1,2025-02-26,
3188379,Lumineon V #155,Pokemon Brilliant Stars,499,Ungraded,Normal wear,,,0,1,2025-02-26,
887707,Talonflame V #168,Pokemon Vivid Voltage,299,Ungraded,Normal wear,,,0,1,2025-02-26,
6277010,Oddish #92,Pokemon Paldean Fates,451,Ungraded,Normal wear,,,0,1,2025-02-26,
2253972,Galarian Rapidash V #168,Pokemon Chilling Reign,4198,Ungraded,Normal wear,,,0,1,2025-02-26,
6277157,Nemona #238,Pokemon Paldean Fates,800,Ungraded,Normal wear,,,0,1,2025-02-26,
887275,Rillaboom #197,Pokemon Darkness Ablaze,593,Ungraded,Normal wear,,,0,1,2025-02-26,
1341543,Bird Keeper #66,Pokemon Shining Fates,249,Ungraded,Normal wear,,,0,1,2025-02-26,
2336169,Snorlax VMax #206,Pokemon Sword & Shield,3887,Ungraded,Normal wear,,,0,1,2025-02-26,
5809585,Zapdos ex #202,Pokemon Scarlet & Violet 151,6000,Ungraded,Normal wear,,,0,1,2025-02-26,
1341605,Hattrem #SV055,Pokemon Shining Fates,259,Ungraded,Normal wear,,,0,1,2025-02-26,
887273,Pokemon Breeder's Nurturing #195,Pokemon Darkness Ablaze,380,Ungraded,Normal wear,,,0,1,2025-02-26,
2253984,Liepard V #180,Pokemon Chilling Reign,298,Ungraded,Normal wear,,,0,1,2025-02-26,
7800264,Drasna #231,Pokemon Surging Sparks,348,Ungraded,Normal wear,,,0,1,2025-02-26,
886751,Rillaboom VMAX #18,Pokemon Rebel Clash,262,Ungraded,Normal wear,,,0,1,2025-02-26,
5287500,Raichu #211,Pokemon Paldea Evolved,5100,Ungraded,Normal wear,,,0,1,2025-02-26,
1673341,Phoebe #161,Pokemon Battle Styles,1546,Ungraded,Normal wear,,,0,1,2025-02-26,
6277083,Flittle #164,Pokemon Paldean Fates,277,Ungraded,Normal wear,,,0,1,2025-02-26,
5605729,Tyranitar ex #211,Pokemon Obsidian Flames,439,Ungraded,Normal wear,,,0,1,2025-02-26,
887732,Leon #195,Pokemon Vivid Voltage,500,Ungraded,Normal wear,,,0,1,2025-02-26,
1341494,Reshiram #17,Pokemon Shining Fates,187,Ungraded,Normal wear,,,0,1,2025-02-26,
8244575,Amarys #132,Pokemon Prismatic Evolutions,349,Ungraded,Normal wear,,,0,1,2025-02-26,
7800233,Bruxish #200,Pokemon Surging Sparks,414,Ungraded,Normal wear,,,0,1,2025-02-26,
8321500,Exeggutor [Master Ball] #2,Pokemon Prismatic Evolutions,1118,Ungraded,Normal wear,,,0,1,2025-02-26,
3508479,Piers #TG28,Pokemon Astral Radiance,355,Ungraded,Normal wear,,,0,1,2025-02-26,
8321607,Litleo [Poke Ball] #15,Pokemon Prismatic Evolutions,182,Ungraded,Normal wear,,,0,1,2025-02-26,
4637115,Colress's Experiment #GG59,Pokemon Crown Zenith,437,Ungraded,Normal wear,,,0,1,2025-02-26,
2771296,Espeon VMAX #270,Pokemon Fusion Strike,28880,Ungraded,Normal wear,,,0,1,2025-02-26,
6277065,Kilowattrel #146,Pokemon Paldean Fates,295,Ungraded,Normal wear,,,0,1,2025-02-26,
8321554,Noctowl [Master Ball] #78,Pokemon Prismatic Evolutions,1240,Ungraded,Normal wear,,,0,1,2025-02-26,
1341578,Chewtle #SV028,Pokemon Shining Fates,277,Ungraded,Normal wear,,,0,1,2025-02-26,
3508397,Gardevoir #TG05,Pokemon Astral Radiance,400,Ungraded,Normal wear,,,0,1,2025-02-26,
5287519,Forretress ex #230,Pokemon Paldea Evolved,212,Ungraded,Normal wear,,,0,1,2025-02-26,
4934011,Katy #237,Pokemon Scarlet & Violet,299,Ungraded,Normal wear,,,0,1,2025-02-26,
3489552,Hisuian Typhlosion VSTAR #54,Pokemon Astral Radiance,197,Ungraded,Normal wear,,,0,1,2025-02-26,
3216326,Mustard #TG27,Pokemon Brilliant Stars,192,Ungraded,Normal wear,,,0,1,2025-02-26,
1341580,Cramorant #SV030,Pokemon Shining Fates,172,Ungraded,Normal wear,,,0,1,2025-02-26,
8321619,Duskull [Poke Ball] #35,Pokemon Prismatic Evolutions,253,Ungraded,Normal wear,,,0,1,2025-02-26,
2253863,Galarian Articuno V #58,Pokemon Chilling Reign,197,Ungraded,Normal wear,,,0,1,2025-02-26,
8321642,Roaring Moon [Poke Ball] #65,Pokemon Prismatic Evolutions,299,Ungraded,Normal wear,,,0,1,2025-02-26,
3508421,Ice Rider Calyrex VMAX #TG29,Pokemon Astral Radiance,299,Ungraded,Normal wear,,,0,1,2025-02-26,
5953082,Shauntal #243,Pokemon Paradox Rift,297,Ungraded,Normal wear,,,0,1,2025-02-26,
6277041,Wugtrio #122,Pokemon Paldean Fates,370,Ungraded,Normal wear,,,0,1,2025-02-26,
8329894,Rescue Board [Poke Ball] #126,Pokemon Prismatic Evolutions,225,Ungraded,Normal wear,,,0,1,2025-02-26,
5605697,Greedent ex #179,Pokemon Obsidian Flames,153,Ungraded,Normal wear,,,0,1,2025-02-26,
887738,Memory Capsule #202,Pokemon Vivid Voltage,306,Ungraded,Normal wear,,,0,1,2025-02-26,
1341586,Dracovish #SV036,Pokemon Shining Fates,299,Ungraded,Normal wear,,,0,1,2025-02-26,
3188394,Kindler #170,Pokemon Brilliant Stars,213,Ungraded,Normal wear,,,0,1,2025-02-26,
8321671,Ciphermaniac's Codebreaking [Poke Ball] #104,Pokemon Prismatic Evolutions,266,Ungraded,Normal wear,,,0,1,2025-02-26,
887497,Gardevoir V #70,Pokemon Champion's Path,327,Ungraded,Normal wear,,,0,1,2025-02-26,
5287294,Forretress ex #5,Pokemon Paldea Evolved,174,Ungraded,Normal wear,,,0,1,2025-02-26,
3489697,Hisuian Samurott VSTAR #197,Pokemon Astral Radiance,748,Ungraded,Normal wear,,,0,1,2025-02-26,
7418631,Turtonator #146,Pokemon Stellar Crown,400,Ungraded,Normal wear,,,0,1,2025-02-26,
1341584,Frosmoth #SV034,Pokemon Shining Fates,250,Ungraded,Normal wear,,,0,1,2025-02-26,
6769704,Rescue Board #225,Pokemon Twilight Masquerade,969,Ungraded,Normal wear,,,0,1,2025-02-26,
4637077,Hisuian Goodra #GG21,Pokemon Crown Zenith,201,Ungraded,Normal wear,,,0,1,2025-02-26,
3508405,Starmie V #TG13,Pokemon Astral Radiance,8500,Ungraded,Normal wear,,,0,1,2025-02-26,
8321629,Larvitar [Poke Ball] #47,Pokemon Prismatic Evolutions,199,Ungraded,Normal wear,,,0,1,2025-02-26,
5953021,Crustle #183,Pokemon Paradox Rift,397,Ungraded,Normal wear,,,0,1,2025-02-26,
1341551,Rowlet #SV001,Pokemon Shining Fates,215,Ungraded,Normal wear,,,0,1,2025-02-26,
3489695,Kleavor VSTAR #196,Pokemon Astral Radiance,748,Ungraded,Normal wear,,,0,1,2025-02-26,
5287544,Saguaro #255,Pokemon Paldea Evolved,248,Ungraded,Normal wear,,,0,1,2025-02-26,
5953022,Dottler #184,Pokemon Paradox Rift,399,Ungraded,Normal wear,,,0,1,2025-02-26,
3489571,Machamp VMAX #73,Pokemon Astral Radiance,400,Ungraded,Normal wear,,,0,1,2025-02-26,
5952994,Bombirdier ex #156,Pokemon Paradox Rift,182,Ungraded,Normal wear,,,0,1,2025-02-26,
6277069,Cleffa #150,Pokemon Paldean Fates,319,Ungraded,Normal wear,,,0,1,2025-02-26,
6277123,Pelipper #204,Pokemon Paldean Fates,285,Ungraded,Normal wear,,,0,1,2025-02-26,
2513039,Crystal Cave #230,Pokemon Evolving Skies,500,Ungraded,Normal wear,,,0,1,2025-02-26,
4277292,Chesnaught V #171,Pokemon Silver Tempest,342,Ungraded,Normal wear,,,0,1,2025-02-26,
2253894,Sandaconda V #89,Pokemon Chilling Reign,171,Ungraded,Normal wear,,,0,1,2025-02-26,
8321681,Lacey [Poke Ball] #114,Pokemon Prismatic Evolutions,217,Ungraded,Normal wear,,,0,1,2025-02-26,
